02.01.22 09:30,1003.539209706737
02.01.22 10:00,1003.5880050682365
02.01.22 10:30,1003.3726979119174
02.01.22 11:00,1003.1407898075202
02.01.22 11:30,1002.8449599534636
02.01.22 12:00,1002.3555757869333
02.01.22 12:30,1002.0155137047682
02.01.22 13:00,1001.6568547425857
02.01.22 13:30,1001.399831254567
02.01.22 14:00,1000.7298975544119
02.01.22 14:30,1000.3075311898828
02.01.22 15:00,999.6330094595868
02.01.22 15:30,998.8298016083143
02.01.22 16:00,998.3990885860949
02.01.22 16:30,997.8284098960119
02.01.22 17:00,997.5663112641371
02.01.22 17:30,996.835015116498
02.01.22 18:00,996.9055644907729
02.01.22 18:30,996.6663342282902
02.01.22 19:00,996.724351931746
02.01.22 19:30,996.9056877265082
02.01.22 20:00,996.7069328678995
02.01.22 20:30,996.4977056108662
02.01.22 21:00,996.3487448868265
02.01.22 21:30,996.140408953776
02.01.22 22:00,996.1572622351719
02.01.22 22:30,996.2323645432275
02.01.22 23:00,996.3860122010103
02.01.22 23:30,996.52501776815
03.01.22 00:00,996.6346079569886
03.01.22 00:30,996.4724212424496
03.01.22 01:00,996.2148693426461
03.01.22 01:30,996.0068973227255
03.01.22 02:00,996.0052794519019
03.01.22 02:30,995.775471142397
03.01.22 03:00,995.3063648853386
03.01.22 03:30,994.8578585743171
03.01.22 04:00,994.5844044492554
03.01.22 04:30,994.1392489552047
03.01.22 05:00,993.8455451369459
03.01.22 05:30,993.6961020705775
03.01.22 06:00,993.7715210331284
03.01.22 06:30,993.615121407519
03.01.22 07:00,993.466261900994
03.01.22 07:30,993.4352820822871
03.01.22 08:00,993.3252922541869
03.01.22 08:30,993.3051142644889
03.01.22 09:00,993.6238942804542
03.01.22 09:30,994.2020141831963
03.01.22 10:00,994.856821021889
03.01.22 10:30,995.4337186619804
03.01.22 11:00,995.8660352153483
03.01.22 11:30,995.9967798392111
03.01.22 12:00,996.0812673131721
03.01.22 12:30,996.0895248911885
03.01.22 13:00,995.9794616887049
03.01.22 13:30,996.0128568368724
03.01.22 14:00,995.9944559401213
03.01.22 14:30,996.1449712417316
03.01.22 15:00,996.2423087636955
03.01.22 15:30,996.0700353122594
03.01.22 16:00,995.9311916925102
03.01.22 16:30,995.5330668773605
03.01.22 17:00,995.5589733740069
03.01.22 17:30,995.5346025208474
03.01.22 18:00,995.3924474017493
03.01.22 18:30,995.1653014587932
03.01.22 19:00,994.9871598736594
03.01.22 19:30,994.8846795991391
03.01.22 20:00,994.7180585786821
03.01.22 20:30,994.6846229477908
03.01.22 21:00,994.4875077605939
03.01.22 21:30,994.2584984077959
03.01.22 22:00,994.1697712444027
03.01.22 22:30,993.9404863493368
03.01.22 23:00,993.7506181265848
03.01.22 23:30,993.5396951222693
04.01.22 00:00,993.3223200011506
04.01.22 00:30,993.279938638217
04.01.22 01:00,992.8376778285974
04.01.22 01:30,992.322134849713
04.01.22 02:00,991.9969898968654
04.01.22 02:30,991.7828509885604
04.01.22 03:00,991.511399648108
04.01.22 03:30,990.9056236501677
04.01.22 04:00,990.6630168206821
04.01.22 04:30,990.2212166241683
04.01.22 05:00,989.7293511338827
04.01.22 05:30,989.5698071561197
04.01.22 06:00,989.2135541059132
04.01.22 06:30,988.920091543768
04.01.22 07:00,988.5360093127837
04.01.22 07:30,988.0534327412481
04.01.22 08:00,987.7441023519019
04.01.22 08:30,987.2533082209447
04.01.22 09:00,986.6037438706009
04.01.22 09:30,986.3147992834538
04.01.22 10:00,986.1171800829309
04.01.22 10:30,985.8169573563703
04.01.22 11:00,985.4611858576246
04.01.22 11:30,984.7852780030203
04.01.22 12:00,984.3629508244953
04.01.22 12:30,983.4695943049135
04.01.22 13:00,982.6810874146249
04.01.22 13:30,982.0873641117485
04.01.22 14:00,981.5499993529728
04.01.22 14:30,981.0584385018401
04.01.22 15:00,980.6086061033383
04.01.22 15:30,980.3251531928274
04.01.22 16:00,980.0928911134242
04.01.22 16:30,980.094491956073
04.01.22 17:00,980.2571953392907
04.01.22 17:30,980.2680648083683
04.01.22 18:00,980.5646082198311
04.01.22 18:30,980.9319617159241
04.01.22 19:00,981.490071801698
04.01.22 19:30,981.8641519691554
04.01.22 20:00,982.1806837738176
04.01.22 20:30,982.6850922308896
04.01.22 21:00,983.0433210707208
04.01.22 21:30,983.1810062917903
04.01.22 22:00,983.3812756882301
04.01.22 22:30,983.2685418428587
04.01.22 23:00,983.4754447073078
04.01.22 23:30,984.0040379680614
05.01.22 00:00,984.1010063562794
05.01.22 00:30,984.220317575471
05.01.22 01:00,984.4225165232675
05.01.22 01:30,984.7210977758814
05.01.22 02:00,984.812430861753
05.01.22 02:30,985.1155739449194
05.01.22 03:00,985.0654301483916
05.01.22 03:30,985.043213055852
05.01.22 04:00,984.8509402174185
05.01.22 04:30,984.9641659712725
05.01.22 05:00,984.7149544356732
05.01.22 05:30,984.785131969642
05.01.22 06:00,984.9007082642162
05.01.22 06:30,984.8906378216515
05.01.22 07:00,984.8116892703888
05.01.22 07:30,984.7280223011879
05.01.22 08:00,985.0040140829977
05.01.22 08:30,985.4495635861202
05.01.22 09:00,985.6999303423923
05.01.22 09:30,985.6796578340982
05.01.22 10:00,986.0600020468601
05.01.22 10:30,986.4783148769612
05.01.22 11:00,986.6207470022143
05.01.22 11:30,987.0058699672643
05.01.22 12:00,986.9130645468889
05.01.22 12:30,986.9948061639974
05.01.22 13:00,987.4411906098004
05.01.22 13:30,987.0392751104105
05.01.22 14:00,987.2598088213626
05.01.22 14:30,987.3190102736314
05.01.22 15:00,987.4605990129052
